"FACULTY_NAME","FACULTY","COURSETITLE","SUBJECT","COURSE_NUMBER","CREDIT","COURSE_TITLE","SECTION","INSTRUCTOR_NAME"
"School of the Arts. Media. Performance and Design","FA","Writing for Games & Interactive Media I","CMA","1123","3","Writing for Games & Interactive Media I","A","Noncedo , Khumalo"
"School of the Arts. Media. Performance and Design","FA","Writing for Television I","CMA","3124","3","Writing for Television I","A","William , Robertson"
"School of the Arts. Media. Performance and Design","FA","Writing for Television I","CMA","3124","3","Writing for Television I","M","William , Robertson"
"School of the Arts. Media. Performance and Design","FA","Writing for Television II","CMA","4124","6","Writing for Television II","A","Meredith , Vuchnich"
"School of the Arts. Media. Performance and Design","FA","York Rhythm and Blues Ensemble","MUSI","1058","3","York Rhythm and Blues Ensemble","A","Michael , Cado"
"School of the Arts. Media. Performance and Design","FA","York Rhythm and Blues Ensemble","MUSI","2058","3","York Rhythm and Blues Ensemble","A","Michael , Cado"
"School of the Arts. Media. Performance and Design","FA","York Rhythm and Blues Ensemble","MUSI","3058","3","York Rhythm and Blues Ensemble","A","Michael , Cado"
"School of the Arts. Media. Performance and Design","FA","York Rhythm and Blues Ensemble","MUSI","4058","3","York Rhythm and Blues Ensemble","A","Michael , Cado"
"School of the Arts. Media. Performance and Design","FA","York University Chamber Choir","MUSI","1028","3","Chamber Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Chamber Choir","MUSI","2028","3","Chamber Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Chamber Choir","MUSI","3028","3","Chamber Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Chamber Choir","MUSI","4028","3","Chamber Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Concert Choir","MUSI","1024","3","York University Concert Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Concert Choir","MUSI","2024","3","York University Concert Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Concert Choir","MUSI","3024","3","York University Concert Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Concert Choir","MUSI","4024","3","York University Concert Choir","A","Lisette , Canton"
"School of the Arts. Media. Performance and Design","FA","York University Wind Symphony","MUSI","1025","3","York University Wind Symphony","A","John , Lum"
"School of the Arts. Media. Performance and Design","FA","York University Wind Symphony","MUSI","2025","3","York University Wind Symphony","A","John , Lum"
"School of the Arts. Media. Performance and Design","FA","York University Wind Symphony","MUSI","3025","3","York University Wind Symphony","A","John , Lum"
"School of the Arts. Media. Performance and Design","FA","York University Wind Symphony","MUSI","4025","3","York University Wind Symphony","A","John , Lum"
"Schulich School of Business","SB"," Credit Markets: Corporate and Project Finance","FINE","6775","3","Credit Markets: Corporate & Proj Finance","U","Andrew , Lin"
"Schulich School of Business","SB"," Credit Markets: Corporate and Project Finance","FINE","6775","3","Credit Markets: Corporate & Proj Finance","U","Christine , Helsdon-Tekker"
"Schulich School of Business","SB"," Integrating Sustainability Across Functions","SUST","6250","3"," Integr. Sustainability Across Functions","U","Klaudia , Watts"
"Schulich School of Business","SB"," Leading and Managing Digital Transformations","ORGS","5201","3"," Leading Digital Transformations","X","Thomas , Medcof"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","A","Matthias , Kipping"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","A","Naryan , Wong"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","A","Robert A , Phillips"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","A","Theo , Peridis"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","B","Andrea , Swanson"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","B","Matthias , Kipping"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","B","Robert A , Phillips"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","B","Theo , Peridis"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","C","Ingo , Holzinger"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","C","Matthias , Kipping"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","C","Robert A , Phillips"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","C","Theo , Peridis"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","F","Matthias , Kipping"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","F","Robert A , Phillips"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","F","Theo , Peridis"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","F","Wissam , Alhussaini"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","J","Matthias , Kipping"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","J","Robert A , Phillips"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","J","Stephen , Friedman"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","J","Theo , Peridis"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","X","Matthias , Kipping"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","X","Robert A , Phillips"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","X","Stephen , Friedman"
"Schulich School of Business","SB"," Skills for Leadership","MGMT","6150","3"," Skills for Leadership","X","Theo , Peridis"
"Schulich School of Business","SB"," Startup Lab: The Together Mission","ENTR","6500","3"," Startup Lab: The Together Mission","A","Cherry Rose , Tan"
"Schulich School of Business","SB"," Startup Lab: The Together Mission","ENTR","6500","3"," Startup Lab: The Together Mission","A","Chris , Carder"
"Schulich School of Business","SB","ADVANCED TOPICS IN RESPONSIBLE BUSINESS","SUST","7010","3","ADVANCED TOPICS IN RESPONSIBLE BUSINESS","A","Robert A , Phillips"
"Schulich School of Business","SB","AI Consulting Project","MMAI","6050","6","AI Consulting Project","A","David , Elsner"
"Schulich School of Business","SB","AI Consulting Project","MMAI","6050","6","AI Consulting Project","A","Hjalmar , Turesson"
"Schulich School of Business","SB","Accounting Analytics Consulting Project","GDAN","5600","1.5","Accounting Analytics Consulting Project","F","Ahmed , Aslam"
"Schulich School of Business","SB","Advanced Auditing","ACTG","6610","3","Advanced Auditing","M","Alla , Volodina"
"Schulich School of Business","SB","Advanced Auditing","ACTG","6610","3","Advanced Auditing","Q","Alla , Volodina"
"Schulich School of Business","SB","Advanced Auditing","ACTG","6610","3","Advanced Auditing","Q","Marc , Colasanti"
"Schulich School of Business","SB","Advanced Corporate Finance","FINE","4150","3","Advanced Corporate Finance","R","Suhail , Hafiz"
"Schulich School of Business","SB","Advanced Derivative Securities","MFIN","5520","3","Advanced Derivative Securities","M","Joe , Lu"
"Schulich School of Business","SB","Advanced Financial Accounting","ACTG","6160","3","Advanced Financial Accounting","M","Richa , Khanna"
"Schulich School of Business","SB","Advanced Financial Accounting","ACTG","6160","3","Advanced Financial Accounting","Q","Richa , Khanna"
"Schulich School of Business","SB","Advanced Income Taxation","ACTG","4720","3","Advanced Income Taxation","U","Andrea , Stupino"
"Schulich School of Business","SB","Advanced Income Taxation","ACTG","4720","3","Advanced Income Taxation","U","Beppino , Pasquali"
"Schulich School of Business","SB","Advanced Income Taxation","ACTG","4720","3","Advanced Income Taxation","V","Beppino , Pasquali"
"Schulich School of Business","SB","Advanced Income Taxation","ACTG","4720","3","Advanced Income Taxation","V","Cassandra , Sansone"
"Schulich School of Business","SB","Advanced Income Taxation","ACTG","6720","3","Advanced Income Taxation","G","Beppino , Pasquali"
"Schulich School of Business","SB","Advanced Income Taxation","ACTG","6720","3","Advanced Income Taxation","G","Cassandra , Sansone"
"Schulich School of Business","SB","Advanced Income Taxation","ACTG","6720","3","Advanced Income Taxation","Q","Alex , Garber"
"Schulich School of Business","SB","Advanced Integrative Case Analysis","ACTG","6401","3","Advanced Integrative Case Analysis","M","Alla , Volodina"
"Schulich School of Business","SB","Advanced Integrative Case Analysis","ACTG","6401","3","Advanced Integrative Case Analysis","N","Marisa , Morriello"
"Schulich School of Business","SB","Advanced Integrative Case Analysis","ACTG","6401","3","Advanced Integrative Case Analysis","Q","Alla , Volodina"
"Schulich School of Business","SB","Advanced Management Accounting","ACTG","6550","1.5","Advanced Management Accounting","Q","Shuk Hung Jessica , Wong"
"Schulich School of Business","SB","Advanced Personal Finance: Retirement Income Model","FINE","4060","3","Advanced Personal Finance","R","Moshe Arye , Milevsky"
"Schulich School of Business","SB","Advanced Spreadsheet Modelling & Programming for B","OMIS","6350","3","Advanced Spreadsheet Modelling for Bus.","A","Guangrui , Li"
"Schulich School of Business","SB","Advanced Spreadsheet Modelling & Programming for B","OMIS","6350","3","Advanced Spreadsheet Modelling for Bus.","X","Yuval , Meron"
"Schulich School of Business","SB","Advanced Topics in Financial Accounting Research I","ACTG","7050","3","Adv Fin Acctg Research II","F","Kiridaran , Kanagaretnam"
"Schulich School of Business","SB","Algorithms for Business Analysis","MMAI","5200","3","Algorithms for Business Analysis","F","Isik , Bicer"
"Schulich School of Business","SB","Analysis of Structured Products using Excel","MFIN","5500","3","Analysis Structured Products using Excel","M","Faisal , Habib"
"Schulich School of Business","SB","Analytics Consulting Project","MBAN","6090","6","Analytics Consulting Project","A","David , Elsner"
"Schulich School of Business","SB","Analytics Consulting Project","MBAN","6090","6","Analytics Consulting Project","A","Hjalmar , Turesson"
"Schulich School of Business","SB","Analytics Consulting Project","MBAN","6090","6","Analytics Consulting Project","A","Julian Scott , Yeomans"
"Schulich School of Business","SB","Analytics and Modelling for Healthcare","OMIS","5150","1.5","Analytics and Modelling for Healthcare","F","David , Elsner"
"Schulich School of Business","SB","Analytics and Modelling for Healthcare","OMIS","5150","1.5","Analytics and Modelling for Healthcare","X","David , Elsner"
"Schulich School of Business","SB","Analyzing Data for Business Decisions","OMIS","2050","3","Analyzing Data","A","Linda , Lakats"
"Schulich School of Business","SB","Analyzing Data for Business Decisions","OMIS","2050","3","Analyzing Data","B","Hila , Cohen"
"Schulich School of Business","SB","Applications of Data Science in Finance","FINE","3310","3","Applications of Data Science in Finance","A","Mark J. J., Kamstra"
